time,temperature_2m,snowfall,precipitation,wind_speed_10m,wind_direction_10m,relative_humidity_2m,shortwave_radiation,cloud_cover
2014-06-01 00:00:00,5.1,0.0,0.0,8.3,34,98,0.0,100
2014-06-01 01:00:00,4.9,0.0,0.0,8.2,38,99,0.0,100
2014-06-01 02:00:00,4.9,0.0,0.0,8.5,36,99,0.0,100
2014-06-01 03:00:00,4.9,0.0,0.0,8.4,40,99,0.0,100
2014-06-01 04:00:00,4.7,0.0,0.0,8.7,38,99,0.0,100
2014-06-01 05:00:00,4.1,0.0,0.0,8.1,32,99,0.0,100
2014-06-01 06:00:00,4.0,0.0,0.0,7.4,39,98,0.0,100
2014-06-01 07:00:00,4.0,0.0,0.2,7.1,41,98,0.0,100
2014-06-01 08:00:00,4.1,0.0,0.2,7.1,41,98,13.0,100
2014-06-01 09:00:00,4.9,0.0,0.0,9.4,50,93,60.0,100
2014-06-01 10:00:00,5.4,0.0,0.2,10.8,53,94,102.0,100
2014-06-01 11:00:00,6.1,0.0,0.3,10.1,55,98,149.0,100
2014-06-01 12:00:00,6.4,0.0,0.5,8.4,65,98,124.0,100
2014-06-01 13:00:00,6.2,0.0,0.8,9.5,53,99,70.0,100
2014-06-01 14:00:00,6.2,0.0,1.3,8.4,31,99,60.0,100
2014-06-01 15:00:00,5.6,0.0,1.5,8.0,350,99,58.0,100
2014-06-01 16:00:00,5.2,0.0,1.4,5.7,342,99,19.0,100
2014-06-01 17:00:00,4.3,0.0,0.3,2.5,45,98,10.0,100
2014-06-01 18:00:00,3.9,0.0,0.1,4.2,59,96,0.0,100
2014-06-01 19:00:00,3.4,0.0,0.0,3.6,37,97,0.0,100
2014-06-01 20:00:00,2.7,0.0,0.0,4.7,337,98,0.0,94
2014-06-01 21:00:00,1.8,0.0,0.0,3.8,343,99,0.0,89
2014-06-01 22:00:00,1.1,0.0,0.0,2.6,344,99,0.0,87
2014-06-01 23:00:00,0.5,0.0,0.0,2.1,329,99,0.0,80
2014-06-02 00:00:00,-0.0,0.0,0.0,2.0,315,99,0.0,93
2014-06-02 01:00:00,0.1,0.0,0.0,2.3,321,99,0.0,100
2014-06-02 02:00:00,0.3,0.0,0.0,2.8,310,99,0.0,100
2014-06-02 03:00:00,0.1,0.0,0.0,2.9,300,99,0.0,100
2014-06-02 04:00:00,-0.2,0.0,0.0,3.1,306,98,0.0,100
2014-06-02 05:00:00,0.5,0.0,0.0,3.1,306,97,0.0,100
2014-06-02 06:00:00,0.7,0.0,0.0,3.2,297,96,0.0,99
2014-06-02 07:00:00,0.6,0.0,0.0,3.4,302,96,0.0,99
2014-06-02 08:00:00,0.9,0.0,0.0,2.6,286,98,17.0,100
2014-06-02 09:00:00,3.0,0.0,0.0,2.5,270,98,89.0,100
2014-06-02 10:00:00,4.3,0.0,0.0,2.9,240,93,175.0,100
2014-06-02 11:00:00,7.2,0.0,0.1,4.2,211,75,264.0,99
2014-06-02 12:00:00,5.5,0.0,0.2,6.0,205,84,295.0,100
2014-06-02 13:00:00,5.2,0.0,0.4,6.6,202,88,212.0,100
2014-06-02 14:00:00,4.7,0.0,0.5,6.5,199,92,139.0,100
2014-06-02 15:00:00,4.4,0.0,0.7,6.3,204,98,109.0,97
2014-06-02 16:00:00,4.0,0.0,0.8,4.9,234,99,47.0,96
2014-06-02 17:00:00,3.8,0.0,0.1,3.6,264,98,21.0,94
2014-06-02 18:00:00,3.5,0.0,0.3,4.0,275,99,0.0,98
2014-06-02 19:00:00,3.2,0.0,0.1,4.5,284,99,0.0,97
2014-06-02 20:00:00,2.8,0.0,0.0,5.8,300,99,0.0,95
2014-06-02 21:00:00,2.7,0.0,0.0,6.7,306,100,0.0,99
2014-06-02 22:00:00,2.6,0.0,0.0,7.4,309,100,0.0,98
2014-06-02 23:00:00,2.7,0.0,0.0,7.1,311,99,0.0,100
2014-06-03 00:00:00,2.6,0.0,0.0,8.4,310,99,0.0,99
2014-06-03 01:00:00,2.6,0.0,0.0,9.0,307,99,0.0,99
2014-06-03 02:00:00,2.6,0.0,0.1,9.0,307,99,0.0,98
2014-06-03 03:00:00,2.6,0.0,0.4,10.1,305,100,0.0,99
2014-06-03 04:00:00,2.8,0.0,0.6,10.3,306,99,0.0,99
2014-06-03 05:00:00,3.0,0.0,0.3,11.6,306,99,0.0,99
